,Unnamed: 0,first_login_dt,week_year,user_id,habito,habito_dt,activacion,activacion_dt,setup,setup_dt,return,return_dt
7273,6791.0,2022-01-21,3,MLB5152301940,0.0,,0,,1,2022-01-21,0,
7274,5112.0,2022-01-17,3,MLB10552721340,0.0,,1,2022-01-16,1,2022-01-18,1,2022-01-18
7275,327.0,2022-01-12,2,MLB10468437920,0.0,,1,2022-01-12,0,,1,2022-01-13
7276,7536.0,2022-01-12,2,MLB10555461320,0.0,,0,,0,,1,2022-01-13
7277,3115.0,2022-01-14,2,MLB2679092480,0.0,,1,2022-01-11,0,,1,2022-01-23
7278,,2022-01-03,1,MLB410175713130,0.0,,1,2022-01-04,1,2022-01-03,1,2022-01-04
7279,10804.0,2022-01-31 00:00:00,5,MLB10660979240-1,0.0,,1,2022-01-31 00:00:00,1,2022-01-31 00:00:00,1,2022-01-30 00:00:00
7280,6076.0,2022-01-14,2,MLB7999363590,0.0,,0,,0,,1,2022-01-20
7281,6346.0,2022-01-06,1,MLB10364306440,0.0,,0,,1,2022-01-06,0,
7282,3214.0,2022-01-22,3,MLB10131371490,0.0,,0,,1,2022-01-22,1,2022-01-23
7283,,2022-01-05,1,MLB42312001840,0.0,,0,,1,2022-01-13,1,2022-01-13
7284,5321.0,2022-01-04,1,MLB8255347840,0.0,,1,2022-01-07,1,2022-01-07,1,2022-01-05
7285,5332.0,2022-01-05,1,MLB7784997240,0.0,,0,,0,,0,
7286,6981.0,2022-01-03,1,MLB1425936400,0.0,,0,,0,,0,
7287,360.0,2022-01-19,3,MLB2435114830,0.0,,1,2022-01-19,1,2022-01-19,1,2022-01-24
7288,2810.0,2022-01-06,1,MLB10186697780,0.0,,1,2022-01-21,1,2022-01-06,1,2022-01-09
7289,5867.0,2022-01-30,4,MLB8082106460,0.0,,0,,0,,1,2022-01-31
7290,,2022-01-25,4,MLB45757534550,0.0,,1,2022-02-12,0,,1,2022-01-28
7291,,2022-01-17,3,MLB42978001450,0.0,,1,2022-01-12,0,,1,2022-02-07
7292,8191.0,2022-01-13,2,MLB10565430540,1.0,2022-02-03,1,2022-01-27,1,2022-01-14,1,2022-01-14
7293,,2022-01-08,1,MLB45858743922,0.0,,0,,0,,1,2022-01-09
7294,5761.0,2022-01-22,3,MLB10612341650,0.0,,1,2022-01-22,1,2022-01-22,0,
7295,10954.0,2022-01-21 00:00:00,3,MLB2158334090-1,0.0,,0,,1,2022-01-22 00:00:00,1,2022-01-20 00:00:00
7296,201.0,2022-01-19,3,MLB1662967580,0.0,,0,,0,,0,
7297,5071.0,2022-01-19,3,MLB10596162900,0.0,,1,2022-01-19,1,2022-01-19,1,2022-01-20
7298,6307.0,2022-01-15,2,MLB10522461720,0.0,,1,2022-01-15,1,2022-01-20,1,2022-01-16
7299,6201.0,2022-01-06,1,MLB3777664050,0.0,,1,2022-01-06,1,2022-01-06,1,2022-01-07
7300,,2022-01-22,3,MLB46756916540,0.0,,0,,1,2022-02-01,1,2022-01-23
7301,,2022-01-07,1,MLB410528042730,0.0,,0,,1,2022-01-07,1,2022-01-08
7302,4090.0,2022-01-26,4,MLB2305907380,0.0,,1,2022-01-27,0,,1,2022-01-27
7303,5689.0,2022-01-21,3,MLB2741390010,0.0,,1,2022-01-22,1,2022-01-21,1,2022-01-22
7304,,2022-01-19,3,MLB4921252390,0.0,,0,,0,,0,
7305,7849.0,2022-01-31,5,MLB8016082190,1.0,2022-02-09,1,2022-02-07,1,2022-01-31,1,2022-02-01
7306,,2022-01-24,4,MLB41313636290,0.0,,1,2022-01-23,0,,0,
7307,6575.0,2022-01-05,1,MLB10517341600,1.0,2022-01-07,1,2022-01-05,1,2022-01-05,1,2022-01-07
7308,2098.0,2022-01-30,4,MLB10585185790,0.0,,1,2022-01-30,0,,1,2022-01-31
7309,10112.0,2022-01-27 00:00:00,4,MLB2412718380-1,,,1,2022-01-26 00:00:00,0,,0,
7310,,2022-01-13,2,MLB47192557620,1.0,2022-02-02,1,2022-01-13,1,2022-01-16,1,2022-01-15
7311,,2022-01-18,3,MLB45141537220,0.0,,0,,0,,1,2022-01-23
7312,7744.0,2022-01-03,1,MLB5320204010,0.0,,0,,0,,1,2022-01-04
7313,,2022-01-17,3,MLB410546626740,0.0,,0,,1,2022-01-17,1,2022-01-18
7314,7829.0,2022-01-19,3,MLB10512408730,0.0,,0,,0,,1,2022-01-20
7315,9213.0,2022-01-05,1,MLB10518938990,0.0,,0,,0,,1,2022-01-06
7316,5570.0,2022-01-30,4,MLB2559410860,0.0,,0,,0,,1,2022-01-31
7317,,2022-01-23,3,MLB410617344622,0.0,,1,2022-01-23,1,2022-01-23,1,2022-01-26
7318,4941.0,2022-01-10,2,MLB2400926090,0.0,,0,,0,,1,2022-01-26
7319,,2022-01-11,2,MLB410533329650,0.0,,1,2022-01-11,0,,1,2022-01-18
7320,808.0,2022-01-26,4,MLB10637105270,0.0,,1,2022-01-29,1,2022-01-27,1,2022-01-27
7321,7076.0,2022-01-21,3,MLB2355905550,0.0,,1,2022-01-17,1,2022-01-29,1,2022-01-22
7322,4773.0,2022-01-15,2,MLB10576069890,0.0,,1,2022-01-18,1,2022-01-22,1,2022-01-16
7323,5584.0,2022-01-09,1,MLB2016356600,0.0,,0,,1,2022-01-09,0,
7324,9792.0,2022-01-19,3,MLB4985157810,0.0,,0,,0,,0,
7325,8024.0,2022-01-27,4,MLB10641386330,1.0,2022-01-29,1,2022-01-28,1,2022-02-10,1,2022-01-28
7326,1645.0,2022-01-31,5,MLB10176352970,0.0,,1,2022-02-11,1,2022-02-02,1,2022-02-02
7327,4764.0,2022-01-16,2,MLB2914122220,0.0,,0,,0,,0,
7328,9917.0,2022-01-18,3,MLB10594489910,0.0,,0,,1,2022-01-18,1,2022-01-19
7329,,2022-01-27,4,MLB47372155310,0.0,,0,,0,,0,
7330,3843.0,2022-01-27,4,MLB10545737110,0.0,,1,2022-01-27,1,2022-01-27,0,
7331,7897.0,2022-01-09,1,MLB10537681010,0.0,,0,,0,,0,
7332,4803.0,2022-01-06,1,MLB7669981490,0.0,,0,,1,2022-01-06,0,
7333,1392.0,2022-01-03,1,MLB7603441240,0.0,,0,,0,,1,2022-01-04
7334,,2022-01-01,52,MLB43297819550,0.0,,0,,0,,1,2022-01-04
7335,,2022-01-05,1,MLB4955586290,0.0,,0,,1,2022-01-05,1,2022-01-16
7336,9821.0,2022-01-20,3,MLB10601639320,0.0,,1,2022-02-05,0,,1,2022-01-23
7337,5540.0,2022-01-20,3,MLB2362386230,0.0,,0,,0,,0,
7338,8562.0,2022-01-29,4,MLB10650008300,0.0,,1,2022-01-29,1,2022-01-29,0,
7339,10608.0,2022-01-12 00:00:00,2,MLB10558599520-1,0.0,,1,2022-01-28 00:00:00,1,2022-01-12 00:00:00,1,2022-01-11 00:00:00
7340,,2022-01-25,4,MLB410632420140,0.0,,0,,0,,1,2022-02-16
7341,3979.0,2022-01-21,3,MLB2481945750,0.0,,0,,0,,1,2022-02-11
7342,1843.0,2022-01-28,4,MLB10641359970,1.0,2022-01-29,1,2022-01-29,1,2022-02-26,1,2022-01-29
7343,1879.0,2022-01-11,2,MLB10516276540,0.0,,1,2022-01-11,1,2022-01-11,0,
7344,,2022-01-27,4,MLB48227824270,0.0,,0,,0,,0,
7345,680.0,2022-01-20,3,MLB3754050200,0.0,,0,,0,,0,
7346,5945.0,2022-01-29,4,MLB10651394550,0.0,,1,2022-01-29,1,2022-01-29,1,2022-02-05
7347,4543.0,2022-01-28,4,MLB10646249410,0.0,,0,,0,,0,
7348,7771.0,2022-01-24,4,MLB10492609940,0.0,,0,,0,,0,
7349,2495.0,2022-01-03,1,MLB7843547410,0.0,,0,,0,,1,2022-01-09
7350,6760.0,2022-01-29,4,MLB10652568330,0.0,,0,,0,,1,2022-02-07
7351,8402.0,2022-01-06,1,MLB7830660350,0.0,,0,,0,,1,2022-01-07
7352,,2022-01-18,3,MLB48109462420,0.0,,0,,0,,0,
7353,2500.0,2022-01-07,1,MLB10169807770,0.0,,0,,1,2022-01-07,1,2022-01-08
7354,2200.0,2022-01-31,5,MLB1596245520,0.0,,1,2022-02-10,1,2022-02-03,1,2022-02-01
7355,8858.0,2022-01-31,5,MLB7862802890,0.0,,1,2022-01-31,1,2022-01-31,1,2022-02-02
7356,,2022-01-08,1,MLB410533010840,0.0,,1,2022-01-08,1,2022-01-08,0,
7357,2752.0,2022-01-03,1,MLB1621267700,0.0,,0,,0,,1,2022-01-31
7358,8290.0,2022-01-14,2,MLB10568271960,0.0,,0,,1,2022-01-14,1,2022-01-27
7359,7909.0,2022-01-24,4,MLB1909716970,0.0,,0,,0,,0,
7360,3678.0,2022-01-10,2,MLB6384745530,1.0,2022-01-20,1,2022-01-10,1,2022-01-10,1,2022-01-12
7361,3936.0,2022-01-18,3,MLB1680189660,0.0,,0,,0,,0,
7362,8821.0,2022-01-11,2,MLB10549416400,0.0,,0,,1,2022-02-04,1,2022-01-12
7363,6463.0,2022-01-06,1,MLB1462642810,0.0,,0,,1,2022-01-10,1,2022-01-10
7364,7448.0,2022-01-14,2,MLB4371166360,0.0,,1,2022-02-05,1,2022-02-05,1,2022-01-19
7365,,2022-01-25,4,MLB4202741480,0.0,,0,,0,,0,
7366,6538.0,2022-01-07,1,MLB2523204880,0.0,,1,2022-01-07,0,,1,2022-01-25
7367,11113.0,2022-01-13 00:00:00,2,MLB10562598730,1.0,2022-01-13 00:00:00,1,2022-01-13 00:00:00,1,2022-01-17 00:00:00,1,2022-01-14 00:00:00
7368,8993.0,2022-01-20,3,MLB1294038040,0.0,,0,,0,,1,2022-02-16
7369,2571.0,2022-01-19,3,MLB3298620710,0.0,,1,2022-01-19,0,,1,2022-01-27
7370,10541.0,2022-01-13 00:00:00,2,MLB5840883420-1,0.0,,0,,1,2022-01-13 00:00:00,1,2022-01-12 00:00:00
7371,9472.0,2022-01-22,3,MLB3993254850,0.0,,1,2022-01-11,0,,0,
7372,12.0,2022-01-09,1,MLB2454737160,0.0,,0,,0,,0,
7373,8827.0,2022-01-18,3,MLB318198760,0.0,,0,,0,,1,2022-02-17
7374,1162.0,2022-01-05,1,MLB1287199780,0.0,,0,,0,,0,
7375,9767.0,2022-01-12,2,MLB2901293610,0.0,,1,2022-01-24,1,2022-01-20,1,2022-01-17
7376,10430.0,2022-01-30 00:00:00,4,MLB402237780-1,,,0,,0,,0,
7377,9111.0,2022-01-18,3,MLB3297029770,0.0,,0,,0,,0,
7378,4622.0,2022-01-30,4,MLB10483203480,0.0,,0,,0,,0,
7379,8263.0,2022-01-06,1,MLB4507069260,0.0,,0,,0,,1,2022-01-07
7380,,2022-01-18,3,MLB410216262180,0.0,,1,2022-01-18,1,2022-01-18,0,
7381,6257.0,2022-01-21,3,MLB10609768200,0.0,,0,,1,2022-01-23,1,2022-01-23
7382,,2022-01-25,4,MLB410630874350,0.0,,0,,0,,0,
7383,4518.0,2022-01-16,2,MLB4431623080,0.0,,0,,0,,1,2022-01-23
7384,1872.0,2022-01-25,4,MLB3376513930,0.0,,0,,1,2022-01-26,1,2022-01-26
7385,1496.0,2022-01-14,2,MLB7984688360,1.0,2022-01-29,1,2022-01-22,1,2022-01-22,1,2022-01-15
7386,,2022-01-22,3,MLB410613265922,0.0,,0,,0,,1,2022-01-23
7387,7407.0,2022-01-04,1,MLB1997328890,0.0,,0,,0,,0,
7388,2978.0,2022-01-31,5,MLB922340180,0.0,,1,2022-01-31,0,,1,2022-02-16
7389,11228.0,2022-01-17 00:00:00,3,MLB287138000,0.0,,0,,0,,0,
7390,6666.0,2022-01-07,1,MLB10486611760,0.0,,0,,1,2022-01-07,1,2022-01-08
7391,,2022-01-18,3,MLB410586227680,0.0,,0,,1,2022-02-03,1,2022-01-19
7392,1911.0,2022-01-26,4,MLB3525280970,0.0,,0,,0,,0,
7393,2283.0,2022-01-22,3,MLB10613226100,0.0,,1,2022-01-24,1,2022-02-05,1,2022-02-05
7394,10794.0,2022-01-14 00:00:00,2,MLB7187294340-1,0.0,,0,,0,,1,2022-01-13 00:00:00
7395,5543.0,2022-01-20,3,MLB1938442260,0.0,,0,,0,,0,
7396,1184.0,2022-01-11,2,MLB10553156530,0.0,,0,,0,,0,
7397,,2022-01-27,4,MLB410643691930,0.0,,0,,0,,0,
7398,1234.0,2022-01-27,4,MLB10642131540,0.0,,0,,1,2022-01-27,1,2022-02-08
7399,,2022-01-01,52,MLB410495174940,0.0,,0,,1,2022-01-01,0,
7400,7594.0,2022-01-26,4,MLB7042779350,0.0,,1,2022-02-05,1,2022-01-26,1,2022-02-02
7401,8419.0,2022-01-19,3,MLB3610138110,0.0,,0,,0,,0,
7402,10442.0,2022-01-09 00:00:00,1,MLB3018868520-1,,,1,2022-01-09 00:00:00,0,,0,
7403,3647.0,2022-01-06,1,MLB7789596460,0.0,,0,,0,,1,2022-01-07
7404,11372.0,2022-01-17 00:00:00,3,MLB911759000,0.0,,0,,0,,1,2022-02-12 00:00:00
7405,,2022-01-13,2,MLB43490105240,0.0,,0,,1,2022-01-13,0,
7406,7568.0,2022-01-18,3,MLB8191426000,0.0,,1,2022-02-03,1,2022-02-02,1,2022-02-02
7407,6183.0,2022-01-05,1,MLB6810394890,0.0,,0,,0,,1,2022-01-07
7408,9943.0,2022-01-31,5,MLB1640401450,0.0,,0,,0,,0,
7409,,2022-01-08,1,MLB45146991380,0.0,,0,,0,,0,
7410,10072.0,2022-01-19 00:00:00,3,MLB10598509020-1,,,1,2022-01-19 00:00:00,1,2022-01-19 00:00:00,1,2022-01-21 00:00:00
7411,4333.0,2022-01-18,3,MLB5322018390,0.0,,0,,0,,0,
7412,6280.0,2022-01-30,4,MLB7546116130,0.0,,0,,1,2022-02-03,1,2022-02-01
7413,3723.0,2022-01-13,2,MLB4596718850,0.0,,0,,1,2022-01-19,1,2022-01-14
7414,6037.0,2022-01-22,3,MLB7184765200,0.0,,0,,1,2022-02-03,1,2022-01-23
7415,9305.0,2022-01-27,4,MLB10640405770,0.0,,1,2022-01-28,0,,1,2022-01-28
7416,5530.0,2022-01-26,4,MLB2516877170,1.0,2022-02-08,1,2022-01-26,1,2022-01-26,1,2022-01-27
7417,5025.0,2022-01-28,4,MLB10647180630,1.0,2022-01-29,1,2022-01-28,1,2022-01-28,1,2022-01-29
7418,5351.0,2022-01-25,4,MLB10631406820,1.0,2022-02-07,1,2022-01-30,1,2022-01-28,1,2022-01-26
7419,8691.0,2022-01-18,3,MLB1651493910,0.0,,0,,0,,0,
7420,11094.0,2022-01-26 00:00:00,4,MLB4161683160,0.0,,1,2022-01-26 00:00:00,1,2022-01-26 00:00:00,0,
7421,10093.0,2022-01-31 00:00:00,5,MLB2280754010-1,,,1,2022-02-05 00:00:00,1,2022-02-28 00:00:00,1,2022-02-04 00:00:00
7422,10185.0,2022-01-25 00:00:00,4,MLB7305566160-1,,,1,2022-01-25 00:00:00,1,2022-01-25 00:00:00,0,
7423,11399.0,2022-01-07 00:00:00,1,MLB2843862760,0.0,,0,,0,,0,
7424,3039.0,2022-01-24,4,MLB6034937500,0.0,,1,2022-01-04,0,,1,2022-01-29
7425,1511.0,2022-01-31,5,MLB2848205930,0.0,,0,,0,,0,
7426,,2022-01-30,4,MLB45712515200,0.0,,1,2022-01-27,0,,1,2022-01-31
7427,9732.0,2022-01-24,4,MLB612576850,0.0,,1,2022-02-09,0,,0,
7428,8813.0,2022-01-06,1,MLB4012191240,0.0,,1,2022-01-06,0,,1,2022-01-07
7429,,2022-01-31,5,MLB45945565300,0.0,,1,2022-02-03,1,2022-01-31,1,2022-02-02
7430,4227.0,2022-01-31,5,MLB5303617340,0.0,,0,,0,,1,2022-02-18
7431,9816.0,2022-01-31,5,MLB6953338720,0.0,,0,,0,,1,2022-02-01
7432,5820.0,2022-01-10,2,MLB3577058550,0.0,,0,,0,,0,
7433,9198.0,2022-01-02,52,MLB10499776280,0.0,,0,,1,2022-01-03,1,2022-01-04
7434,,2022-01-18,3,MLB410590240670,0.0,,0,,1,2022-01-18,0,
7435,7293.0,2022-01-25,4,MLB8227899740,0.0,,0,,0,,0,
7436,3619.0,2022-01-04,1,MLB8389029930,0.0,,1,2022-01-10,1,2022-01-04,1,2022-01-05
7437,10778.0,2022-01-18 00:00:00,3,MLB8109462420-1,0.0,,0,,0,,1,2022-01-17 00:00:00
7438,10635.0,2022-01-19 00:00:00,3,MLB10597144360-1,1.0,2022-01-25 00:00:00,1,2022-01-19 00:00:00,1,2022-01-25 00:00:00,1,2022-01-18 00:00:00
7439,3462.0,2022-01-28,4,MLB6687337010,0.0,,0,,1,2022-01-28,1,2022-02-03
7440,,2022-01-07,1,MLB48218446380,0.0,,1,2022-01-07,0,,0,
7441,2414.0,2022-01-04,1,MLB10502754370,1.0,2022-01-14,1,2022-01-04,1,2022-01-04,1,2022-01-05
7442,6714.0,2022-01-12,2,MLB10374847820,0.0,,0,,0,,0,
7443,1563.0,2022-01-23,3,MLB10620460010,0.0,,0,,0,,1,2022-01-31
7444,1440.0,2022-01-04,1,MLB4374255550,0.0,,1,2022-01-04,1,2022-01-04,1,2022-01-05
7445,6566.0,2022-01-28,4,MLB2843378020,0.0,,0,,0,,0,
7446,10313.0,2022-01-04 00:00:00,1,MLB5202616940-1,,,0,,0,,0,
7447,2514.0,2022-01-09,1,MLB1817565190,0.0,,0,,0,,0,
7448,5236.0,2022-01-14,2,MLB1820575830,0.0,,1,2022-01-14,0,,1,2022-02-01
7449,11396.0,2022-01-30 00:00:00,4,MLB10585675640,1.0,2022-02-09 00:00:00,1,2022-02-02 00:00:00,1,2022-01-30 00:00:00,1,2022-02-02 00:00:00
7450,,2022-01-11,2,MLB410531012740,1.0,2022-01-21,1,2022-01-12,0,,1,2022-01-12
7451,,2022-01-29,4,MLB491243130,0.0,,0,,0,,0,
7452,9737.0,2022-01-15,2,MLB4135040250,0.0,,1,2022-01-23,0,,1,2022-01-26
7453,6341.0,2022-01-25,4,MLB10616267980,0.0,,0,,1,2022-01-25,0,
7454,7172.0,2022-01-18,3,MLB10590514460,0.0,,0,,0,,1,2022-02-01
7455,4709.0,2022-01-18,3,MLB2658225090,0.0,,0,,0,,1,2022-01-19
7456,6315.0,2022-01-04,1,MLB10508079870,1.0,2022-01-23,1,2022-01-04,1,2022-01-04,1,2022-01-05
7457,5415.0,2022-01-30,4,MLB7991497780,0.0,,0,,0,,1,2022-01-31
7458,5513.0,2022-01-29,4,MLB6629434890,0.0,,1,2022-01-29,0,,1,2022-01-30
7459,8641.0,2022-01-24,4,MLB7614766380,0.0,,0,,0,,1,2022-01-25
7460,10865.0,2022-01-23 00:00:00,3,MLB1493993060-1,0.0,,0,,0,,1,2022-01-22 00:00:00
7461,7349.0,2022-01-17,3,MLB10585243230,0.0,,0,,0,,0,
7462,10465.0,2022-01-04 00:00:00,1,MLB6482929860-1,,,0,,0,,0,
7463,5384.0,2022-01-26,4,MLB6520694840,0.0,,0,,1,2022-01-26,0,
7464,11012.0,2022-01-15 00:00:00,2,MLB7689914760,0.0,,0,,0,,1,2022-01-20 00:00:00
7465,10162.0,2022-01-04 00:00:00,1,MLB10509321180-1,,,0,,0,,1,2022-01-05 00:00:00
7466,5189.0,2022-01-25,4,MLB7395031590,0.0,,1,2022-01-26,1,2022-01-26,1,2022-01-26
7467,,2022-01-28,4,MLB41174227270,0.0,,1,2022-01-26,1,2022-01-28,1,2022-01-29
7468,6348.0,2022-01-06,1,MLB10372505560,0.0,,0,,0,,0,
7469,9968.0,2022-01-17,3,MLB10561274110,0.0,,0,,0,,1,2022-01-30
7470,160.0,2022-01-04,1,MLB1033285650,0.0,,0,,1,2022-01-06,1,2022-01-05
7471,7166.0,2022-01-06,1,MLB5761013820,0.0,,0,,0,,0,
7472,9444.0,2022-01-16,2,MLB2936592200,0.0,,0,,0,,1,2022-01-17
7473,2183.0,2022-01-19,3,MLB10596936920,0.0,,0,,0,,0,
7474,,2022-01-13,2,MLB45366816250,0.0,,1,2022-01-18,1,2022-01-13,1,2022-02-08
7475,10521.0,2022-01-20 00:00:00,3,MLB411413650-1,0.0,,0,,0,,1,2022-01-19 00:00:00
7476,7680.0,2022-01-08,1,MLB2823229990,1.0,2022-02-04,1,2022-01-11,1,2022-01-08,1,2022-01-11
7477,9004.0,2022-01-27,4,MLB10594392620,0.0,,1,2022-02-02,0,,1,2022-02-09
7478,3897.0,2022-01-28,4,MLB10647609180,0.0,,0,,0,,0,
7479,4584.0,2022-01-19,3,MLB1148170010,1.0,2022-02-05,1,2022-01-19,1,2022-01-20,1,2022-01-20
7480,8519.0,2022-01-05,1,MLB4841471940,0.0,,1,2022-01-05,1,2022-01-05,1,2022-01-12
7481,2668.0,2022-01-04,1,MLB10160758620,1.0,2022-01-21,1,2022-01-05,1,2022-01-04,1,2022-01-05
7482,,2022-01-23,3,MLB42391267430,0.0,,0,,0,,1,2022-01-24
7483,,2022-01-15,2,MLB43930569140,0.0,,0,,0,,0,
7484,742.0,2022-01-04,1,MLB10013988190,0.0,,1,2022-01-05,0,,1,2022-01-05
7485,4903.0,2022-01-05,1,MLB20402020,0.0,,1,2022-01-06,1,2022-01-05,1,2022-01-06
7486,2350.0,2022-01-20,3,MLB1815343930,0.0,,1,2022-01-20,1,2022-01-20,1,2022-01-26
7487,1016.0,2022-01-28,4,MLB4305791280,0.0,,1,2022-02-02,1,2022-01-28,1,2022-01-31
7488,11373.0,2022-01-17 00:00:00,3,MLB6768230410,0.0,,0,,0,,0,
7489,4194.0,2022-01-25,4,MLB6686414450,0.0,,0,,1,2022-01-26,1,2022-01-26
7490,8616.0,2022-01-30,4,MLB8346321200,0.0,,0,,0,,1,2022-02-11
7491,4725.0,2022-01-31,5,MLB10606144850,1.0,2022-02-07,1,2022-02-02,1,2022-02-01,1,2022-02-01
7492,2151.0,2022-01-12,2,MLB2611966750,0.0,,0,,1,2022-02-02,1,2022-01-13
7493,8337.0,2022-01-07,1,MLB316378750,0.0,,1,2022-01-07,1,2022-01-07,1,2022-01-27
7494,4808.0,2022-01-11,2,MLB10535722320,1.0,2022-02-02,1,2022-01-20,1,2022-01-11,1,2022-01-12
7495,,2022-01-29,4,MLB47809925640,0.0,,0,,0,,1,2022-02-08
7496,1276.0,2022-01-15,2,MLB6123029300,0.0,,1,2022-01-20,1,2022-01-15,1,2022-01-16
7497,11246.0,2022-01-30 00:00:00,4,MLB7354540840,0.0,,1,2022-02-27 00:00:00,1,2022-01-30 00:00:00,1,2022-01-31 00:00:00
7498,9.0,2022-01-16,2,MLB1610695500,0.0,,1,2022-01-16,0,,0,
7499,4849.0,2022-01-27,4,MLB1505007620,0.0,,1,2022-01-27,0,,1,2022-01-29
7500,7946.0,2022-01-22,3,MLB4791035040,0.0,,1,2022-01-23,1,2022-01-23,1,2022-01-23
7501,921.0,2022-01-19,3,MLB7383247150,0.0,,0,,0,,0,
7502,6868.0,2022-01-05,1,MLB10486639230,0.0,,1,2022-01-06,1,2022-01-06,1,2022-01-06
7503,1223.0,2022-01-21,3,MLB1713452110,0.0,,0,,0,,0,
7504,1410.0,2022-01-16,2,MLB6750412870,0.0,,0,,0,,1,2022-01-18
7505,,2022-01-15,2,MLB43009508710,0.0,,0,,0,,0,
7506,5151.0,2022-01-02,52,MLB10497509720,0.0,,0,,0,,1,2022-01-03
7507,7131.0,2022-01-02,52,MLB1651605390,0.0,,1,2022-01-02,0,,1,2022-01-03
7508,8136.0,2022-01-19,3,MLB7723414970,0.0,,0,,0,,0,
7509,10286.0,2022-01-16 00:00:00,2,MLB6699770690-1,,,0,,1,2022-01-16 00:00:00,0,
7510,10201.0,2022-01-19 00:00:00,3,MLB1662967580-1,,,0,,0,,0,
7511,7224.0,2022-01-20,3,MLB10037987570,0.0,,0,,1,2022-01-20,1,2022-01-21
7512,5467.0,2022-01-22,3,MLB10183889750,0.0,,0,,0,,0,
7513,411.0,2022-01-13,2,MLB7503218200,0.0,,0,,0,,0,
7514,7635.0,2022-01-07,1,MLB10440553300,0.0,,0,,1,2022-01-07,0,
7515,6010.0,2022-01-28,4,MLB2067669800,0.0,,1,2022-02-08,1,2022-02-08,1,2022-01-30
7516,6042.0,2022-01-12,2,MLB1794230330,0.0,,1,2022-01-12,0,,0,
7517,8809.0,2022-01-25,4,MLB837696950,0.0,,1,2022-01-27,0,,1,2022-01-27
7518,5536.0,2022-01-26,4,MLB10095649450,0.0,,0,,0,,1,2022-01-27
7519,5320.0,2022-01-28,4,MLB10161755300,0.0,,0,,1,2022-01-28,0,
7520,8313.0,2022-01-17,3,MLB10585658310,0.0,,0,,0,,0,
7521,162.0,2022-01-04,1,MLB10509321180,0.0,,0,,0,,1,2022-01-05
7522,3891.0,2022-01-24,4,MLB5866838250,0.0,,0,,1,2022-01-24,0,
7523,7244.0,2022-01-30,4,MLB6547182930,0.0,,1,2022-02-09,1,2022-02-01,1,2022-02-01
7524,7815.0,2022-01-11,2,MLB10545707360,1.0,2022-01-18,1,2022-01-11,1,2022-01-11,1,2022-01-12
7525,7180.0,2022-01-19,3,MLB1662152840,1.0,2022-01-20,1,2022-01-19,1,2022-01-19,1,2022-01-20
7526,,2022-01-13,2,MLB410561424890,1.0,2022-01-14,1,2022-01-13,1,2022-01-13,1,2022-01-14
7527,,2022-01-06,1,MLB41074974930,0.0,,1,2022-01-08,0,,1,2022-01-08
7528,3011.0,2022-01-03,1,MLB832900320,0.0,,1,2022-01-13,1,2022-01-10,1,2022-01-05
7529,3800.0,2022-01-19,3,MLB10575191770,0.0,,0,,0,,0,
7530,7372.0,2022-01-30,4,MLB10656837520,0.0,,0,,0,,1,2022-01-31
7531,970.0,2022-01-13,2,MLB10564404310,0.0,,0,,0,,0,
7532,,2022-01-27,4,MLB410640527622,0.0,,1,2022-02-09,1,2022-02-03,1,2022-02-03
7533,,2022-01-29,4,MLB410651535910,0.0,,1,2022-01-29,1,2022-01-29,1,2022-01-31
7534,,2022-01-05,1,MLB410516756700,0.0,,0,,1,2022-01-05,0,
7535,6371.0,2022-01-10,2,MLB2014091940,0.0,,1,2022-02-09,0,,1,2022-01-11
7536,9811.0,2022-01-31,5,MLB7882185210,0.0,,0,,1,2022-01-31,1,2022-02-01
7537,,2022-01-26,4,MLB42023704110,0.0,,1,2022-02-10,0,,1,2022-01-27
7538,4115.0,2022-01-13,2,MLB10555601280,1.0,2022-01-17,1,2022-01-13,1,2022-01-13,1,2022-01-14
7539,9129.0,2022-01-14,2,MLB9528700,0.0,,0,,0,,1,2022-01-15
7540,1380.0,2022-01-27,4,MLB1292657440,0.0,,1,2022-01-29,0,,1,2022-01-28
7541,7624.0,2022-01-03,1,MLB6219690220,0.0,,1,2022-01-14,1,2022-01-03,1,2022-01-05
7542,10566.0,2022-01-01 00:00:00,52,MLB10494418500-1,1.0,2022-01-26 00:00:00,1,2022-01-01 00:00:00,1,2022-01-01 00:00:00,1,2022-01-07 00:00:00
7543,5575.0,2022-01-07,1,MLB4532719910,0.0,,0,,0,,1,2022-01-19
7544,656.0,2022-01-10,2,MLB10437043110,0.0,,1,2022-01-10,1,2022-01-10,1,2022-01-13
7545,143.0,2022-01-02,52,MLB2080909610,0.0,,0,,0,,0,
7546,6005.0,2022-01-24,4,MLB2332376080,1.0,2022-02-13,1,2022-01-24,1,2022-01-24,1,2022-01-25
7547,1559.0,2022-01-09,1,MLB10537492010,0.0,,1,2022-01-11,1,2022-01-10,1,2022-01-10
7548,9817.0,2022-01-26,4,MLB10634926380,0.0,,1,2022-01-26,1,2022-01-26,1,2022-02-14
7549,3046.0,2022-01-24,4,MLB4493936730,0.0,,0,,1,2022-02-17,1,2022-02-16
7550,4382.0,2022-01-30,4,MLB6916983280,0.0,,0,,0,,0,
7551,,2022-01-22,3,MLB410230047420,0.0,,0,,0,,0,
